DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GN,09019010,1,QUANTITY_IN_100KG,2023,0.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GN,TOTAL,1,QUANTITY_IN_100KG,2013,99085060.95,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GN,TOTAL,1,QUANTITY_IN_100KG,2023,50590372.47,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GQ,090111,1,QUANTITY_IN_100KG,2023,191.74,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GQ,TOTAL,1,QUANTITY_IN_100KG,2013,46760940.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GQ,TOTAL,1,QUANTITY_IN_100KG,2023,30583571.66,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,090111,1,QUANTITY_IN_100KG,2013,49718.13,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,090111,1,QUANTITY_IN_100KG,2023,14132.19,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,090112,1,QUANTITY_IN_100KG,2013,343.65,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,090112,1,QUANTITY_IN_100KG,2023,18.31,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,090121,1,QUANTITY_IN_100KG,2013,5567.07,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,090121,1,QUANTITY_IN_100KG,2023,19542.42,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,090122,1,QUANTITY_IN_100KG,2013,276.61,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,090122,1,QUANTITY_IN_100KG,2023,491.91,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,09019010,1,QUANTITY_IN_100KG,2013,18.96,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,09019010,1,QUANTITY_IN_100KG,2023,15.32,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,09019090,1,QUANTITY_IN_100KG,2013,286.78,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,09019090,1,QUANTITY_IN_100KG,2023,30.49,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,TOTAL,1,QUANTITY_IN_100KG,2013,95870785.92,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GR,TOTAL,1,QUANTITY_IN_100KG,2023,155718451.14,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GS,TOTAL,1,QUANTITY_IN_100KG,2013,34.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GS,TOTAL,1,QUANTITY_IN_100KG,2023,10.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,090111,1,QUANTITY_IN_100KG,2013,363947.97,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,090111,1,QUANTITY_IN_100KG,2023,327791.25,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,090112,1,QUANTITY_IN_100KG,2013,0.27,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,090112,1,QUANTITY_IN_100KG,2023,3.44,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,090121,1,QUANTITY_IN_100KG,2013,52.88,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,090121,1,QUANTITY_IN_100KG,2023,83.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,090122,1,QUANTITY_IN_100KG,2013,0.56,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,090122,1,QUANTITY_IN_100KG,2023,1.13,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,09019010,1,QUANTITY_IN_100KG,2023,1.52,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,09019090,1,QUANTITY_IN_100KG,2013,0.52,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,09019090,1,QUANTITY_IN_100KG,2023,0.15,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,TOTAL,1,QUANTITY_IN_100KG,2013,4649972.40,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GT,TOTAL,1,QUANTITY_IN_100KG,2023,12386185.73,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GU,090111,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GU,TOTAL,1,QUANTITY_IN_100KG,2013,10662.10,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GU,TOTAL,1,QUANTITY_IN_100KG,2023,266.31,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GW,090111,1,QUANTITY_IN_100KG,2013,189.75,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GW,TOTAL,1,QUANTITY_IN_100KG,2013,10903.25,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GW,TOTAL,1,QUANTITY_IN_100KG,2023,14494.15,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GY,TOTAL,1,QUANTITY_IN_100KG,2013,1852720.24,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,GY,TOTAL,1,QUANTITY_IN_100KG,2023,101129596.93,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,090111,1,QUANTITY_IN_100KG,2013,8.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,090111,1,QUANTITY_IN_100KG,2023,0.32,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,090112,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,090121,1,QUANTITY_IN_100KG,2013,207.22,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,090121,1,QUANTITY_IN_100KG,2023,0.95,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,090122,1,QUANTITY_IN_100KG,2013,37.05,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,090122,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,09019090,1,QUANTITY_IN_100KG,2013,1.33,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,09019090,1,QUANTITY_IN_100KG,2023,0.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,TOTAL,1,QUANTITY_IN_100KG,2013,3738515.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HK,TOTAL,1,QUANTITY_IN_100KG,2023,2047332.74,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HM,TOTAL,1,QUANTITY_IN_100KG,2013,7.55,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HM,TOTAL,1,QUANTITY_IN_100KG,2023,2.10,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,090111,1,QUANTITY_IN_100KG,2013,1637642.13,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,090111,1,QUANTITY_IN_100KG,2023,1689202.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,090112,1,QUANTITY_IN_100KG,2013,57.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,090112,1,QUANTITY_IN_100KG,2023,55.99,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,090121,1,QUANTITY_IN_100KG,2013,20.43,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,090121,1,QUANTITY_IN_100KG,2023,156.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,090122,1,QUANTITY_IN_100KG,2013,0.42,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,090122,1,QUANTITY_IN_100KG,2023,0.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,09019010,1,QUANTITY_IN_100KG,2013,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,09019090,1,QUANTITY_IN_100KG,2023,14.05,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,TOTAL,1,QUANTITY_IN_100KG,2013,3579681.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HN,TOTAL,1,QUANTITY_IN_100KG,2023,6387651.54,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,090111,1,QUANTITY_IN_100KG,2013,1.50,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,090111,1,QUANTITY_IN_100KG,2023,525.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,090112,1,QUANTITY_IN_100KG,2023,1.16,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,090121,1,QUANTITY_IN_100KG,2013,3192.69,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,090121,1,QUANTITY_IN_100KG,2023,12890.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,090122,1,QUANTITY_IN_100KG,2013,4.89,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,090122,1,QUANTITY_IN_100KG,2023,112.49,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,09019010,1,QUANTITY_IN_100KG,2023,0.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,09019090,1,QUANTITY_IN_100KG,2023,125.25,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,TOTAL,1,QUANTITY_IN_100KG,2013,74294019.72,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HR,TOTAL,1,QUANTITY_IN_100KG,2023,96963193.84,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HT,090111,1,QUANTITY_IN_100KG,2013,2287.51,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HT,090111,1,QUANTITY_IN_100KG,2023,0.17,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HT,090112,1,QUANTITY_IN_100KG,2023,0.35,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HT,090121,1,QUANTITY_IN_100KG,2023,2.51,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HT,09019090,1,QUANTITY_IN_100KG,2023,0.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HT,TOTAL,1,QUANTITY_IN_100KG,2013,57842.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HT,TOTAL,1,QUANTITY_IN_100KG,2023,24650.33,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,090111,1,QUANTITY_IN_100KG,2013,7393.22,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,090111,1,QUANTITY_IN_100KG,2023,1528.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,090112,1,QUANTITY_IN_100KG,2013,0.07,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,090112,1,QUANTITY_IN_100KG,2023,11.32,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,090121,1,QUANTITY_IN_100KG,2013,83457.28,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,090121,1,QUANTITY_IN_100KG,2023,39593.17,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,090122,1,QUANTITY_IN_100KG,2013,900.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,090122,1,QUANTITY_IN_100KG,2023,129.62,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,09019010,1,QUANTITY_IN_100KG,2013,0.11,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,09019010,1,QUANTITY_IN_100KG,2023,218.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,09019090,1,QUANTITY_IN_100KG,2013,7272.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,09019090,1,QUANTITY_IN_100KG,2023,258.71,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,TOTAL,1,QUANTITY_IN_100KG,2013,287881217.92,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,HU,TOTAL,1,QUANTITY_IN_100KG,2023,320574994.99,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,090111,1,QUANTITY_IN_100KG,2013,1448592.82,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,090111,1,QUANTITY_IN_100KG,2023,683843.28,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,090112,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,090112,1,QUANTITY_IN_100KG,2023,0.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,090121,1,QUANTITY_IN_100KG,2013,13.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,090121,1,QUANTITY_IN_100KG,2023,15.75,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,090122,1,QUANTITY_IN_100KG,2013,0.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,090122,1,QUANTITY_IN_100KG,2023,1.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,09019010,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,09019010,1,QUANTITY_IN_100KG,2023,0.56,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,09019090,1,QUANTITY_IN_100KG,2013,74.54,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,09019090,1,QUANTITY_IN_100KG,2023,0.60,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,TOTAL,1,QUANTITY_IN_100KG,2013,165885815.17,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ID,TOTAL,1,QUANTITY_IN_100KG,2023,132128163.22,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,090111,1,QUANTITY_IN_100KG,2013,24.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,090111,1,QUANTITY_IN_100KG,2023,7030.90,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,090112,1,QUANTITY_IN_100KG,2023,36.36,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,090121,1,QUANTITY_IN_100KG,2013,440.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,090121,1,QUANTITY_IN_100KG,2023,1304.63,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,090122,1,QUANTITY_IN_100KG,2013,393.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,090122,1,QUANTITY_IN_100KG,2023,70.70,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,09019010,1,QUANTITY_IN_100KG,2023,21.90,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,09019090,1,QUANTITY_IN_100KG,2013,52.42,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,09019090,1,QUANTITY_IN_100KG,2023,6.81,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,TOTAL,1,QUANTITY_IN_100KG,2013,50986527.32,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IE,TOTAL,1,QUANTITY_IN_100KG,2023,61050645.88,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,090111,1,QUANTITY_IN_100KG,2013,5.31,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,090111,1,QUANTITY_IN_100KG,2023,3.36,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,090112,1,QUANTITY_IN_100KG,2013,1.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,090121,1,QUANTITY_IN_100KG,2013,157.11,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,090121,1,QUANTITY_IN_100KG,2023,127.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,090122,1,QUANTITY_IN_100KG,2013,1.72,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,090122,1,QUANTITY_IN_100KG,2023,7.58,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,09019090,1,QUANTITY_IN_100KG,2013,9.20,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,09019090,1,QUANTITY_IN_100KG,2023,1.90,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,TOTAL,1,QUANTITY_IN_100KG,2013,46564589.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IL,TOTAL,1,QUANTITY_IN_100KG,2023,47275067.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,090111,1,QUANTITY_IN_100KG,2013,1262759.25,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,090111,1,QUANTITY_IN_100KG,2023,1180612.77,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,090112,1,QUANTITY_IN_100KG,2013,5.87,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,090112,1,QUANTITY_IN_100KG,2023,216.90,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,090121,1,QUANTITY_IN_100KG,2013,97.15,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,090121,1,QUANTITY_IN_100KG,2023,141.95,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,090122,1,QUANTITY_IN_100KG,2013,0.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,090122,1,QUANTITY_IN_100KG,2023,2.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,09019010,1,QUANTITY_IN_100KG,2013,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,09019010,1,QUANTITY_IN_100KG,2023,0.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,09019090,1,QUANTITY_IN_100KG,2013,0.97,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,09019090,1,QUANTITY_IN_100KG,2023,14.93,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,TOTAL,1,QUANTITY_IN_100KG,2013,146395531.88,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IN,TOTAL,1,QUANTITY_IN_100KG,2023,258061414.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IO,090121,1,QUANTITY_IN_100KG,2023,0.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IO,TOTAL,1,QUANTITY_IN_100KG,2013,1984.85,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IO,TOTAL,1,QUANTITY_IN_100KG,2023,27.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IQ,090111,1,QUANTITY_IN_100KG,2023,2.85,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IQ,090121,1,QUANTITY_IN_100KG,2013,79.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IQ,090121,1,QUANTITY_IN_100KG,2023,1.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IQ,090122,1,QUANTITY_IN_100KG,2013,3.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IQ,090122,1,QUANTITY_IN_100KG,2023,0.60,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IQ,TOTAL,1,QUANTITY_IN_100KG,2013,182000446.49,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IQ,TOTAL,1,QUANTITY_IN_100KG,2023,365886470.58,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IR,090111,1,QUANTITY_IN_100KG,2023,0.35,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IR,090121,1,QUANTITY_IN_100KG,2013,0.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IR,090121,1,QUANTITY_IN_100KG,2023,0.91,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IR,09019090,1,QUANTITY_IN_100KG,2023,0.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IR,TOTAL,1,QUANTITY_IN_100KG,2013,4935519.67,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IR,TOTAL,1,QUANTITY_IN_100KG,2023,4283229.76,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,090111,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,090111,1,QUANTITY_IN_100KG,2023,0.30,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,090121,1,QUANTITY_IN_100KG,2013,8.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,090121,1,QUANTITY_IN_100KG,2023,3.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,090122,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,090122,1,QUANTITY_IN_100KG,2023,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,09019090,1,QUANTITY_IN_100KG,2023,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,TOTAL,1,QUANTITY_IN_100KG,2013,13751471.94,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IS,TOTAL,1,QUANTITY_IN_100KG,2023,15676746.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,090111,1,QUANTITY_IN_100KG,2013,117642.99,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,090111,1,QUANTITY_IN_100KG,2023,123222.75,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,090112,1,QUANTITY_IN_100KG,2013,2729.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,090112,1,QUANTITY_IN_100KG,2023,10622.43,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,090121,1,QUANTITY_IN_100KG,2013,783739.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,090121,1,QUANTITY_IN_100KG,2023,1839489.37,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,090122,1,QUANTITY_IN_100KG,2013,13216.78,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,090122,1,QUANTITY_IN_100KG,2023,36950.31,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,09019010,1,QUANTITY_IN_100KG,2013,1619.63,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,09019010,1,QUANTITY_IN_100KG,2023,357.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,09019090,1,QUANTITY_IN_100KG,2013,2746.46,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,09019090,1,QUANTITY_IN_100KG,2023,11566.66,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,TOTAL,1,QUANTITY_IN_100KG,2013,829161001.55,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,IT,TOTAL,1,QUANTITY_IN_100KG,2023,844233650.74,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,090111,1,QUANTITY_IN_100KG,2013,4671.88,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,090111,1,QUANTITY_IN_100KG,2023,418.10,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,090121,1,QUANTITY_IN_100KG,2013,8.15,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,090121,1,QUANTITY_IN_100KG,2023,24.90,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,090122,1,QUANTITY_IN_100KG,2013,1.87,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,090122,1,QUANTITY_IN_100KG,2023,0.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,09019010,1,QUANTITY_IN_100KG,2013,0.26,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,09019090,1,QUANTITY_IN_100KG,2013,0.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,09019090,1,QUANTITY_IN_100KG,2023,0.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,TOTAL,1,QUANTITY_IN_100KG,2013,6780752.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JM,TOTAL,1,QUANTITY_IN_100KG,2023,1039444.69,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,090111,1,QUANTITY_IN_100KG,2013,0.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,090111,1,QUANTITY_IN_100KG,2023,0.62,
